,q,n,width,covered,estimator,lower,upper
385,0.5,49,3.4869139086083805,1,classical,3.17106317762851,6.65797708623689
386,0.5,49,4.1000000000000005,1,prediction-powered,3.5,7.6000000000000005
387,0.5,49,4.310779585067201,1,classical,5.20023217025702,9.51101175532422
388,0.5,49,3.999999999999999,1,prediction-powered,4.1000000000000005,8.1
389,0.5,49,2.59373525615736,0,classical,6.20366670420903,8.79740196036639
390,0.5,49,3.0,1,prediction-powered,4.4,7.4
391,0.5,49,3.9872657880707103,1,classical,3.45608473727981,7.44335052535052
392,0.5,49,4.3999999999999995,1,prediction-powered,4.1000000000000005,8.5
393,0.5,49,4.58121908029428,1,classical,5.10544847254321,9.68666755283749
394,0.5,49,3.9000000000000004,1,prediction-powered,3.9000000000000004,7.800000000000001
395,0.5,49,1.8029584871110105,0,classical,2.84948886444883,4.65244735155984
396,0.5,49,4.0,1,prediction-powered,3.6,7.6000000000000005
397,0.5,49,3.63608982964731,1,classical,3.60016661371984,7.23625644336715
398,0.5,49,3.8,1,prediction-powered,3.9000000000000004,7.7
399,0.5,49,3.8360937908267103,1,classical,3.5378175078399,7.37391129866661
400,0.5,49,3.700000000000001,1,prediction-powered,4.5,8.200000000000001
401,0.5,49,4.7171507164149595,1,classical,3.54375750482644,8.2609082212414
402,0.5,49,4.0,1,prediction-powered,4.5,8.5
403,0.5,49,3.338403179590901,1,classical,4.21193463152933,7.55033781112023
404,0.5,49,4.1,1,prediction-powered,3.8000000000000003,7.9
405,0.5,49,4.335141179896839,1,classical,3.740185668019,8.07532684791584
406,0.5,49,3.6,1,prediction-powered,3.8000000000000003,7.4
407,0.5,49,2.94881479450281,1,classical,4.46035272918251,7.40916752368532
408,0.5,49,3.0,1,prediction-powered,3.5,6.5
409,0.5,49,5.21105114373625,1,classical,4.38734093315349,9.59839207688974
410,0.5,49,3.8,1,prediction-powered,4.2,8.0
411,0.5,49,1.5904791553679902,0,classical,3.13384667902537,4.72432583439336
412,0.5,49,4.0,1,prediction-powered,3.8000000000000003,7.800000000000001
413,0.5,49,4.24639173927506,1,classical,3.18930909875111,7.43570083802617
414,0.5,49,3.1,1,prediction-powered,3.6,6.7
415,0.5,49,3.23221704334224,1,classical,3.54115562226229,6.77337266560453
416,0.5,49,3.9000000000000012,1,prediction-powered,4.3,8.200000000000001
417,0.5,49,5.10727177941772,1,classical,3.50816548847824,8.61543726789596
418,0.5,49,4.2,1,prediction-powered,3.4000000000000004,7.6000000000000005
419,0.5,49,4.178362912389749,1,classical,4.63307090047603,8.81143381286578
420,0.5,49,3.3,1,prediction-powered,4.2,7.5
421,0.5,49,1.9512628404643202,0,classical,3.53088195081117,5.48214479127549
422,0.5,49,4.300000000000001,1,prediction-powered,3.9000000000000004,8.200000000000001
423,0.5,49,5.87271567247034,1,classical,5.14727464656916,11.0199903190395
424,0.5,49,4.699999999999999,1,prediction-powered,3.4000000000000004,8.1
425,0.5,49,2.07048140165787,0,classical,3.31721249081574,5.38769389247361
426,0.5,49,3.0,1,prediction-powered,4.0,7.0
427,0.5,49,5.15796210626899,1,classical,4.89781342448591,10.0557755307549
428,0.5,49,2.1000000000000005,1,prediction-powered,4.5,6.6000000000000005
429,0.5,49,3.887760883142871,1,classical,4.99703409926728,8.88479498241015
430,0.5,49,2.3,1,prediction-powered,5.1000000000000005,7.4
431,0.5,49,2.6767899575528995,1,classical,4.31279379466645,6.98958375221935
432,0.5,49,3.5999999999999996,1,prediction-powered,3.4000000000000004,7.0
433,0.5,49,2.36013451545944,1,classical,3.34634885353338,5.70648336899282
434,0.5,49,2.8,1,prediction-powered,4.1000000000000005,6.9
435,0.5,49,5.36216331036464,1,classical,3.97627682106256,9.3384401314272
436,0.5,49,2.7,1,prediction-powered,4.0,6.7
437,0.5,49,4.010670342610889,1,classical,4.41264346149124,8.42331380410213
438,0.5,49,4.5,1,prediction-powered,3.9000000000000004,8.4
439,0.5,49,4.67624489573821,1,classical,3.85728179106144,8.53352668679965
440,0.5,49,2.8000000000000007,1,prediction-powered,4.5,7.300000000000001
441,0.5,49,3.82007110631218,1,classical,4.4139632218293,8.23403432814148
442,0.5,49,4.3,1,prediction-powered,3.2,7.5
443,0.5,49,2.86944949618169,1,classical,3.80380716926111,6.6732566654428
444,0.5,49,3.4000000000000004,1,prediction-powered,4.2,7.6000000000000005
445,0.5,49,5.328690153399659,1,classical,3.97566793382445,9.30435808722411
446,0.5,49,3.8,1,prediction-powered,4.3,8.1
447,0.5,49,3.1689297611345,1,classical,3.86308567237038,7.03201543350488
448,0.5,49,3.9000000000000004,1,prediction-powered,3.9000000000000004,7.800000000000001
449,0.5,49,5.2730683529977,1,classical,4.9216474991332,10.1947158521309
450,0.5,49,2.1000000000000005,1,prediction-powered,4.5,6.6000000000000005
451,0.5,49,4.561532699891779,1,classical,4.00703368997659,8.56856638986837
452,0.5,49,3.2,1,prediction-powered,3.9000000000000004,7.1000000000000005
453,0.5,49,3.43465113170538,1,classical,3.76821176980503,7.20286290151041
454,0.5,49,3.1000000000000005,1,prediction-powered,4.2,7.300000000000001
455,0.5,49,2.8882189430840297,1,classical,3.02307478346882,5.91129372655285
456,0.5,49,2.5,1,prediction-powered,4.4,6.9
457,0.5,49,2.1576216932194603,1,classical,3.75726459816301,5.91488629138247
458,0.5,49,4.699999999999999,1,prediction-powered,3.8000000000000003,8.5
459,0.5,49,2.2980273052202196,0,classical,3.28214215362367,5.58016945884389
460,0.5,49,4.6,1,prediction-powered,3.4000000000000004,8.0
461,0.5,49,4.4712399062183,1,classical,3.35746699816246,7.82870690438076
462,0.5,49,4.300000000000001,1,prediction-powered,3.6,7.9
463,0.5,49,2.8723869135863698,1,classical,5.09510457377106,7.96749148735743
464,0.5,49,3.700000000000001,1,prediction-powered,4.5,8.200000000000001
465,0.5,49,3.34092389865498,1,classical,4.36602438734847,7.70694828600345
466,0.5,49,3.6000000000000005,1,prediction-powered,4.3,7.9
467,0.5,49,2.25384019099896,1,classical,4.28395135440945,6.53779154540841
468,0.5,49,2.6000000000000005,1,prediction-powered,4.3,6.9
469,0.5,49,2.444358283144,0,classical,3.04435922128787,5.48871750443187
470,0.5,49,3.1000000000000005,1,prediction-powered,4.5,7.6000000000000005
471,0.5,49,4.15543154309814,1,classical,3.51792899691469,7.67336054001283
472,0.5,49,2.6000000000000005,1,prediction-powered,4.2,6.800000000000001
473,0.5,49,3.35438289564725,1,classical,4.15504532381456,7.50942821946181
474,0.5,49,2.3999999999999995,1,prediction-powered,4.800000000000001,7.2
475,0.5,49,2.8224919585535293,1,classical,4.98921906980967,7.8117110283632
476,0.5,49,2.5,1,prediction-powered,4.2,6.7
477,0.5,49,4.0793645271287495,1,classical,4.2047953133651,8.28415984049385
478,0.5,49,3.9000000000000004,1,prediction-powered,3.9000000000000004,7.800000000000001
479,0.5,49,3.76167065451536,1,classical,3.99094389266928,7.75261454718464
480,0.5,49,3.1000000000000005,1,prediction-powered,4.2,7.300000000000001
481,0.5,49,3.320869609438689,0,classical,5.8154116594314,9.13628126887009
482,0.5,49,3.2,1,prediction-powered,4.5,7.7
483,0.5,49,3.68189185538401,1,classical,4.05770373040775,7.73959558579176
484,0.5,49,3.5999999999999996,1,prediction-powered,3.9000000000000004,7.5
485,0.5,49,3.7666839963917393,1,classical,5.57787704694622,9.34456104333796
486,0.5,49,3.1999999999999997,1,prediction-powered,3.8000000000000003,7.0
487,0.5,49,6.097655372611351,1,classical,3.76821176980503,9.86586714241638
488,0.5,49,3.0,1,prediction-powered,4.6000000000000005,7.6000000000000005
489,0.5,49,3.75094307611596,1,classical,3.85573761331091,7.60668068942687
490,0.5,49,3.3000000000000007,1,prediction-powered,3.5,6.800000000000001
491,0.5,49,6.36323769100002,1,classical,3.93829101940138,10.3015287104014
492,0.5,49,2.5,1,prediction-powered,3.9000000000000004,6.4
493,0.5,49,5.022589854196701,1,classical,3.70611630702984,8.72870616122654
494,0.5,49,3.4000000000000004,1,prediction-powered,4.2,7.6000000000000005
495,0.5,49,2.93656655127754,1,classical,3.4667025130072,6.40326906428474
496,0.5,49,4.400000000000001,1,prediction-powered,4.3,8.700000000000001
497,0.5,49,4.01763174940295,1,classical,4.45351140835081,8.47114315775376
498,0.5,49,3.4000000000000004,1,prediction-powered,3.9000000000000004,7.300000000000001
499,0.5,49,5.91207298671857,1,classical,3.77960251039873,9.6916754971173
500,0.5,49,3.1000000000000005,1,prediction-powered,4.3,7.4
501,0.5,49,3.64376842471277,1,classical,3.8549713154527,7.49873974016547
502,0.5,49,3.9,1,prediction-powered,3.6,7.5
503,0.5,49,3.010586098998271,0,classical,6.83569342495718,9.84627952395545
504,0.5,49,3.8,1,prediction-powered,4.3,8.1
505,0.5,49,4.48858131584907,1,classical,4.57028437707885,9.05886569292792
506,0.5,49,3.000000000000001,1,prediction-powered,4.3,7.300000000000001
507,0.5,49,4.138615842765419,1,classical,4.00747206417967,8.14608790694509
508,0.5,49,3.5,1,prediction-powered,4.5,8.0
509,0.5,49,3.10770432880701,1,classical,3.63120921093725,6.73891353974426
510,0.5,49,2.1000000000000005,1,prediction-powered,4.5,6.6000000000000005
511,0.5,49,2.7606773346258597,1,classical,3.81406342293638,6.57474075756224
512,0.5,49,2.5,1,prediction-powered,4.0,6.5
513,0.5,49,2.3983218705262006,1,classical,3.59888353969781,5.99720541022401
514,0.5,49,2.8000000000000007,1,prediction-powered,4.5,7.300000000000001
515,0.5,49,2.8042274066497597,1,classical,3.16700764682157,5.97123505347133
516,0.5,49,3.6000000000000005,1,prediction-powered,4.0,7.6000000000000005
517,0.5,49,3.1511319522223493,1,classical,4.45489098141374,7.60602293363609
518,0.5,49,4.1,1,prediction-powered,3.4000000000000004,7.5
519,0.5,49,4.0676272300287994,1,classical,4.09748012342777,8.16510735345657
520,0.5,49,4.7,1,prediction-powered,4.3,9.0
521,0.5,49,2.4996228055549796,1,classical,3.39828278805522,5.8979055936102
522,0.5,49,2.3,1,prediction-powered,4.6000000000000005,6.9
523,0.5,49,4.3024358532366,1,classical,5.2461772409971,9.5486130942337
524,0.5,49,3.1000000000000005,1,prediction-powered,4.2,7.300000000000001
525,0.5,49,2.5850837566257097,0,classical,5.68552409568117,8.27060785230688
526,0.5,49,4.500000000000001,1,prediction-powered,3.7,8.200000000000001
527,0.5,49,3.3775927843382294,1,classical,3.08923176370059,6.46682454803882
528,0.5,49,3.7000000000000006,1,prediction-powered,3.6,7.300000000000001
529,0.5,49,2.26499790692151,1,classical,3.55041375250989,5.8154116594314
530,0.5,49,4.0,1,prediction-powered,4.0,8.0
531,0.5,49,4.63817167291935,0,classical,6.01115162603695,10.6493232989563
532,0.5,49,3.2,1,prediction-powered,4.7,7.9
533,0.5,49,2.89637650728663,1,classical,2.97299915595871,5.86937566324534
534,0.5,49,3.3000000000000003,1,prediction-powered,3.3000000000000003,6.6000000000000005
535,0.5,49,2.8341729413906998,1,classical,3.94205683978724,6.77622978117794
536,0.5,49,3.9000000000000004,1,prediction-powered,3.5,7.4
537,0.5,49,2.31647816774234,1,classical,3.37383271399191,5.69031088173425
538,0.5,49,2.500000000000001,1,prediction-powered,4.3,6.800000000000001
539,0.5,49,3.93274530456684,1,classical,5.3572036378071,9.28994894237394
540,0.5,49,3.8,1,prediction-powered,4.1000000000000005,7.9
541,0.5,49,3.2275441174772697,1,classical,3.50871070456689,6.73625482204416
542,0.5,49,2.9000000000000004,1,prediction-powered,4.5,7.4
543,0.5,49,3.2967722457936297,1,classical,4.88190166468943,8.17867391048306
544,0.5,49,4.2,1,prediction-powered,3.7,7.9
545,0.5,49,5.83575656009247,1,classical,3.23895482083581,9.07471138092828
546,0.5,49,3.0999999999999996,1,prediction-powered,3.9000000000000004,7.0
547,0.5,49,2.580093164618,1,classical,3.76401923811002,6.34411240272802
548,0.5,49,3.9000000000000004,1,prediction-powered,3.7,7.6000000000000005
549,0.5,49,4.59583408275916,1,classical,4.0468258492773,8.64265993203646
550,0.5,49,3.0999999999999996,1,prediction-powered,3.9000000000000004,7.0
551,0.5,49,3.4309747964912405,1,classical,3.62335368515569,7.05432848164693
552,0.5,49,2.8,1,prediction-powered,4.1000000000000005,6.9
553,0.5,49,4.090846117646089,1,classical,3.96894417326361,8.0597902909097
554,0.5,49,4.0,1,prediction-powered,3.6,7.6000000000000005
555,0.5,49,4.444702568494771,1,classical,3.9735200051704,8.41822257366517
556,0.5,49,4.4,1,prediction-powered,4.0,8.4
557,0.5,49,2.6746584116449394,0,classical,5.93515425544315,8.60981266708809
558,0.5,49,3.1000000000000005,1,prediction-powered,4.2,7.300000000000001
559,0.5,49,4.313358806969481,1,classical,5.23538597007248,9.54874477704196
560,0.5,49,3.7,1,prediction-powered,3.9000000000000004,7.6000000000000005
561,0.5,49,4.59462866237992,1,classical,2.90014078951392,7.49476945189384
562,0.5,49,3.3,1,prediction-powered,4.2,7.5
563,0.5,49,3.6611424859517796,1,classical,3.77827077208059,7.43941325803237
564,0.5,49,4.3,1,prediction-powered,4.3,8.6
565,0.5,49,3.3131104427654305,1,classical,4.30777631410769,7.62088675687312
566,0.5,49,2.8,1,prediction-powered,4.1000000000000005,6.9
567,0.5,49,4.16017219369412,1,classical,4.63700420473395,8.79717639842807
568,0.5,49,4.200000000000001,1,prediction-powered,4.0,8.200000000000001
569,0.5,49,4.34664783412161,1,classical,4.49413986855925,8.84078770268086
570,0.5,49,4.6,1,prediction-powered,3.8000000000000003,8.4
571,0.5,49,4.714798745131691,1,classical,3.60077695086233,8.31557569599402
572,0.5,49,3.8000000000000007,1,prediction-powered,4.5,8.3
573,0.5,49,2.85846835039969,1,classical,3.13891731886537,5.99738566926506
574,0.5,49,2.8000000000000007,1,prediction-powered,4.5,7.300000000000001
575,0.5,49,3.3201740540937106,1,classical,3.32748198590439,6.6476560399981
576,0.5,49,2.2,1,prediction-powered,4.3,6.5
577,0.5,49,2.6612461336206197,1,classical,3.77328390633168,6.4345300399523
578,0.5,49,3.9000000000000004,1,prediction-powered,4.5,8.4
579,0.5,49,3.640644476903799,1,classical,4.46068731487101,8.10133179177481
580,0.5,49,3.5,1,prediction-powered,3.9000000000000004,7.4
581,0.5,49,4.59563081740881,1,classical,4.70225767791477,9.29788849532358
582,0.5,49,3.6999999999999993,1,prediction-powered,4.4,8.1
583,0.5,49,2.0270125219012303,0,classical,2.82310200239255,4.85011452429378
584,0.5,49,2.4000000000000004,1,prediction-powered,4.2,6.6000000000000005
585,0.5,49,2.60412496109958,1,classical,3.66795453845799,6.27207949955757
586,0.5,49,4.299999999999999,1,prediction-powered,3.8000000000000003,8.1
587,0.5,49,3.17703944364819,1,classical,3.42075337575033,6.59779281939852
588,0.5,49,2.4000000000000004,1,prediction-powered,3.9000000000000004,6.300000000000001
589,0.5,49,3.4493927677679506,1,classical,3.71700307583586,7.16639584360381
590,0.5,49,3.1,1,prediction-powered,3.6,6.7
591,0.5,49,3.52149619451947,1,classical,3.32762152357597,6.84911771809544
592,0.5,49,2.6000000000000005,1,prediction-powered,4.5,7.1000000000000005
593,0.5,49,2.8307263962248292,1,classical,4.12209837090403,6.95282476712886
594,0.5,49,2.8000000000000007,1,prediction-powered,4.5,7.300000000000001
595,0.5,49,5.45261233509105,1,classical,3.90807867057552,9.36069100566657
596,0.5,49,3.5,1,prediction-powered,4.5,8.0
597,0.5,49,4.4897775567174305,1,classical,4.76661896397412,9.25639652069155
598,0.5,49,3.2,1,prediction-powered,4.1000000000000005,7.300000000000001
599,0.5,49,5.109845410987781,1,classical,4.47484772476108,9.58469313574886
600,0.5,49,4.4,1,prediction-powered,3.8000000000000003,8.200000000000001
601,0.5,49,4.085935649217509,1,classical,3.78229060324326,7.86822625246077
602,0.5,49,4.6000000000000005,1,prediction-powered,3.7,8.3
603,0.5,49,4.68810983985721,1,classical,4.70470175747748,9.39281159733469
604,0.5,49,2.8000000000000007,1,prediction-powered,4.3,7.1000000000000005
605,0.5,49,2.76929472570085,1,classical,4.23287911866686,7.00217384436771
606,0.5,49,3.4000000000000004,1,prediction-powered,4.5,7.9
607,0.5,49,4.052340849747139,1,classical,4.4319844716112,8.48432532135834
608,0.5,49,2.8000000000000003,1,prediction-powered,3.8000000000000003,6.6000000000000005
609,0.5,49,4.655863496608269,1,classical,4.73047509368563,9.3863385902939
610,0.5,49,3.8000000000000003,1,prediction-powered,3.8000000000000003,7.6000000000000005
611,0.5,49,4.5895424660129605,1,classical,5.26425724847939,9.85379971449235
612,0.5,49,3.5999999999999996,1,prediction-powered,4.800000000000001,8.4
613,0.5,49,2.4243182561899896,1,classical,3.30077004339988,5.72508829958987
614,0.5,49,2.8,1,prediction-powered,4.7,7.5
615,0.5,49,3.58957262763244,1,classical,3.97377196169323,7.56334458932567
616,0.5,49,3.8,1,prediction-powered,4.1000000000000005,7.9
617,0.5,49,4.6304196047263195,1,classical,4.39350150376288,9.0239211084892
618,0.5,49,2.9000000000000004,1,prediction-powered,3.7,6.6000000000000005
619,0.5,49,3.835279364774401,0,classical,5.68904304960636,9.52432241438076
620,0.5,49,3.2,1,prediction-powered,3.9000000000000004,7.1000000000000005
621,0.5,49,3.81886020982384,1,classical,3.88893519605195,7.70779540587579
622,0.5,49,2.7,1,prediction-powered,4.6000000000000005,7.300000000000001
623,0.5,49,2.99009108218828,1,classical,4.3263355227145,7.31642660490278
624,0.5,49,3.8999999999999995,1,prediction-powered,4.2,8.1
625,0.5,49,3.3911974047120794,1,classical,3.44500333331155,6.83620073802363
626,0.5,49,4.1,1,prediction-powered,3.8000000000000003,7.9
627,0.5,49,4.10443257074239,1,classical,3.45902110162924,7.56345367237163
628,0.5,49,3.4000000000000004,1,prediction-powered,3.9000000000000004,7.300000000000001
629,0.5,49,4.36521801947846,1,classical,5.0539085876868,9.41912660716526
630,0.5,49,1.7999999999999998,1,prediction-powered,4.2,6.0
631,0.5,49,1.7905158428690804,1,classical,4.55069178467807,6.34120762754715
632,0.5,49,3.8000000000000007,1,prediction-powered,3.5,7.300000000000001
633,0.5,49,3.6231168421742908,1,classical,5.34945010742241,8.9725669495967
634,0.5,49,4.0,1,prediction-powered,2.9000000000000004,6.9
635,0.5,49,4.182721262666839,1,classical,4.66632590093242,8.84904716359926
636,0.5,49,3.5,1,prediction-powered,4.2,7.7
637,0.5,49,3.6279787036298803,1,classical,4.10257173015013,7.73055043378001
638,0.5,49,3.4000000000000004,1,prediction-powered,4.0,7.4
639,0.5,49,3.69221698305325,1,classical,3.75509977251945,7.4473167555727
640,0.5,49,5.4,1,prediction-powered,3.6,9.0
641,0.5,49,5.22607113918073,1,classical,3.82011366508841,9.04618480426914
642,0.5,49,3.1,1,prediction-powered,3.6,6.7
643,0.5,49,6.15130814482708,1,classical,3.81552062950062,9.9668287743277
644,0.5,49,5.2,1,prediction-powered,3.7,8.9
645,0.5,49,3.8788095014773596,1,classical,5.19590187945092,9.07471138092828
646,0.5,49,5.4,1,prediction-powered,3.0,8.4
647,0.5,49,3.38555259511903,1,classical,4.19452725308432,7.58007984820335
648,0.5,49,3.6000000000000005,1,prediction-powered,3.5,7.1000000000000005
649,0.5,49,4.819391177885361,1,classical,3.88856451781558,8.70795569570094
650,0.5,49,3.000000000000001,1,prediction-powered,4.3,7.300000000000001
651,0.5,49,2.03548900060084,0,classical,3.19817438177767,5.23366338237851
652,0.5,49,2.8,1,prediction-powered,4.4,7.2
653,0.5,49,3.4550493640648092,1,classical,5.09115211476999,8.5462014788348
